title,author,date,comments,rating,link,image,description
SimCity Societies: Обзор,skv,6 февраля 2008,2,,https://stopgame.ru/show/23245/simcity_societies_review,https://images.stopgame.ru/games/logos/6939/c452x252/r7nCc47ja9GWDjL1AJ_zGw/simcity_societies-square_1.jpg,
Герои Мальгримии 2: Нашествие некромантов: Обзор,The_Max,4 февраля 2008,0,,https://stopgame.ru/show/23236/geroi_malgrimii_2_nashestvie_nekromantov_review,https://images.stopgame.ru/games/logos/7897/c452x252/bhaTki40gIkWg5PeO3fOxA/geroi_malgrimii_2_nashestvie_nekromantov-square.jpg,
Universe at War: Earth Assault: Обзор,The_Max,30 января 2008,3,,https://stopgame.ru/show/23196/universe_at_war_earth_assault_review,https://images.stopgame.ru/games/logos/8602/c452x252/LbHBrwbEb93ASJhYQiMTRg/universe_at_war_earth_assault-square.jpg,
Unreal Tournament 3: Обзор,The_Max,28 января 2008,5,,https://stopgame.ru/show/23183/unreal_tournament_3_review,https://images.stopgame.ru/games/logos/6396/c452x252/j6uy7-GiSgDblcDyFHAL1g/unreal_tournament_3-square_1.jpg,
Gears of War: Обзор,skv,23 января 2008,12,,https://stopgame.ru/show/23150/gears_of_war_review,https://images.stopgame.ru/games/logos/6832/c452x252/vuOwKvqQa2REaShDBGaYMQ/gears_of_war-square.jpg,
Viva Pinata: Обзор,skv,21 января 2008,3,,https://stopgame.ru/show/23135/viva_pinata_review,https://images.stopgame.ru/games/logos/8960/c452x252/vQFCu7lVCPXQz8QHnzTS3A/viva_pinata-square.jpg,
Clive Barker's Jericho: Обзор,skv,21 января 2008,11,,https://stopgame.ru/show/23134/clive_barkers_jericho_review,https://images.stopgame.ru/games/logos/8198/c452x252/4mW3a5QAUPNBNsWX-fBOhQ/clive_barkers_jericho-square.jpg,
Корсары: Город потерянных кораблей: Обзор,skv,21 января 2008,0,,https://stopgame.ru/show/23133/korsary_gorod_poteryannyh_korabley_review,https://images.stopgame.ru/games/logos/8812/c452x252/SoRWVbBDBOQzSoJWOIu_vw/korsary_gorod_poterjannyh_korablej-square.jpg,
Crysis: Обзор,skv,18 января 2008,28,,https://stopgame.ru/show/23115/crysis_review,https://images.stopgame.ru/games/logos/7629/c452x252/cDp9gTo1_B_03nGlDYncDQ/crysis-square.jpg,
Supreme Commander: Forged Alliance: Обзор,skv,7 января 2008,0,,https://stopgame.ru/show/23029/supreme_commander_forged_alliance_review,https://images.stopgame.ru/games/logos/8929/c452x252/-AR2mxZZzi4lWs863-Tb2A/supreme_commander_forged_alliance-square_1.jpg,
Soldier of Fortune: Payback: Обзор,skv,7 января 2008,5,,https://stopgame.ru/show/23028/soldier_of_fortune_payback_review,https://images.stopgame.ru/games/logos/8925/c452x252/dE5VmzcW-qBJsBqYx9F05Q/soldier_of_fortune_payback-square.jpg,
F.E.A.R.: Perseus Mandate: Обзор,skv,7 января 2008,0,,https://stopgame.ru/show/23027/fear_perseus_mandate_review,https://images.stopgame.ru/games/logos/8953/c452x252/_SJApzHMuBe7CKNfIRcesA/fear_perseus_mandate-square_1.jpg,
Call of Duty 4: Modern Warfare: Обзор,skv,4 января 2008,35,,https://stopgame.ru/show/23016/call_of_duty_4_modern_warfare_review,https://images.stopgame.ru/games/logos/7812/c452x252/cFwpV--77_Jf1URhUTyjbg/call_of_duty_4_modern_warfare-square_1.jpg,
TimeShift: Обзор,skv,4 января 2008,32,,https://stopgame.ru/show/23015/timeshift_review,https://images.stopgame.ru/games/logos/5706/c452x252/Dimrp1IfE9D8Ubku2cA7gw/timeshift-square.jpg,
SEGA Rally Revo: Обзор,skv,18 декабря 2007,2,,https://stopgame.ru/show/22869/sega_rally_revo_review,https://images.stopgame.ru/games/logos/7992/c452x252/WMjDMSsN_cnhOpcFlUpnNg/sega_rally_revo-square.jpg,
Heroes of Might and Magic V: Tribes of the East: Обзор,skv,15 декабря 2007,4,,https://stopgame.ru/show/22839/heroes_of_might_and_magic_v_tribes_of_the_east_review,https://images.stopgame.ru/games/logos/8727/c452x252/iC8lIG4J0G2wOsUENcrTEw/heroes_of_might_and_magic_5_tribes_of_the_east-square.jpg,
Age of Empires III: The Asian Dynasties: Обзор,skv,15 декабря 2007,1,,https://stopgame.ru/show/22838/age_of_empires_iii_the_asian_dynasties_review,https://images.stopgame.ru/games/logos/8813/c452x252/vnQYCi3aM75JgQEwoQ4LeQ/age_of_empires_3_the_asian_dynasties-square.jpg,
Europa Universalis III: Napoleon's Ambition: Обзор,skv,15 декабря 2007,0,,https://stopgame.ru/show/22837/europa_universalis_iii_napoleons_ambition_review,https://images.stopgame.ru/games/logos/8784/c452x252/TIcQF4OTtIV81KYAzm-73A/europa_universalis_3_napoleons_ambition-square.jpg,
Enemy Territory: Quake Wars: Обзор,skv,13 декабря 2007,1,,https://stopgame.ru/show/22827/enemy_territory_quake_wars_review,https://images.stopgame.ru/games/logos/6367/c452x252/UFMEqgZjaIAQosKV_YwtNA/enemy_territory_quake_wars-square_1.jpg,
FIFA 08: Обзор,skv,12 ноября 2007,0,,https://stopgame.ru/show/22589/fifa_08_review,https://images.stopgame.ru/games/logos/8847/c452x252/KTIzbLNLmSjhgrMPx1U3fg/fifa_08-square.jpg,
Half-Life 2: Episode Two: Обзор,skv,7 ноября 2007,32,,https://stopgame.ru/show/22577/half_life_2_episode_two_review,https://images.stopgame.ru/games/logos/8101/c452x252/2akGaGBDGEuCwTKobzV1mQ/half-life_2_the_orange_box-square.jpg,
Blazing Angels 2: Secret Missions of WWII: Обзор,skv,5 ноября 2007,0,,https://stopgame.ru/show/22565/blazing_angels_2_secret_missions_of_wwii_review,https://images.stopgame.ru/games/logos/8773/c452x252/uoWbLiRCVHH6J90Qq1bbUA/blazing_angels_2_secret_missions_of_wwii-square.jpg,
MotoGP '07: Обзор,skv,5 ноября 2007,0,,https://stopgame.ru/show/22564/motogp_07_review,https://images.stopgame.ru/games/logos/8652/c452x252/kSHro4x_n1GFkKuVhXx-jw/motogp_07-square.jpg,
Company of Heroes: Opposing Fronts: Обзор,skv,5 ноября 2007,0,,https://stopgame.ru/show/22563/company_of_heroes_opposing_fronts_review,https://images.stopgame.ru/games/logos/8723/c452x252/LWnNHpXtA1YdDvr8wLpBzg/company_of_heroes_opposing_fronts-square.jpg,
World in Conflict: Обзор,skv,17 октября 2007,3,,https://stopgame.ru/show/22413/world_in_conflict_review,https://images.stopgame.ru/games/logos/7876/c452x252/1jPRqfMwcY1QzmFD0_jWQQ/world_in_conflict-square_1.jpg,
Medieval 2: Total War - Kingdoms: Обзор,skv,16 октября 2007,0,,https://stopgame.ru/show/22405/medieval_2_total_war_kingdoms_review,https://images.stopgame.ru/games/logos/8712/c452x252/xN1qYDv2MkUfe0_gyOjeMQ/medieval_2_total_war_-_kingdoms-square.jpg,
Neverwinter Nights 2: Mask of the Betrayer: Обзор,skv,16 октября 2007,0,,https://stopgame.ru/show/22401/neverwinter_nights_2_mask_of_the_betrayer_review,https://images.stopgame.ru/games/logos/8737/c452x252/PAk6L5n6qFlAU0ExOQX6YQ/neverwinter_nights_2_mask_of_the_betrayer-square.jpg,
ObsCure II: Обзор,skv,10 октября 2007,4,,https://stopgame.ru/show/22353/obscure_ii_review,https://images.stopgame.ru/games/logos/8750/c452x252/Z5KBIzA_OPGTHv9iSC-Z7g/obscure_2-square.jpg,
Loki: Heroes of Mythology: Обзор,skv,10 октября 2007,4,,https://stopgame.ru/show/22351/loki_heroes_of_mythology_review,https://images.stopgame.ru/games/logos/6973/c452x252/I2T0IFyHvvorD3VyHW6aAg/loki-square.jpg,
The Sims 2: Bon Voyage: Обзор,skv,4 октября 2007,0,,https://stopgame.ru/show/22320/the_sims_2_bon_voyage_review,https://images.stopgame.ru/games/logos/8855/c452x252/WCP2-6Qd3H6Iubum-oUkHA/sims_2_bon_voyage_the-square.jpg,
BioShock: Обзор,skv,2 октября 2007,17,,https://stopgame.ru/show/22310/bioshock_review,https://images.stopgame.ru/games/logos/6853/c452x252/BvtBhxQuotAZ_BwhTtUsew/bioshock-square.jpg,
Nancy Drew: The White Wolf of Icicle Creek: Обзор,skv,26 сентября 2007,0,,https://stopgame.ru/show/22251/nancy_drew_the_white_wolf_of_icicle_creek_review,https://images.stopgame.ru/games/logos/8741/c452x252/V2WzSDUunOqfADoGTPltNQ/nancy_drew_the_white_wolf_of_icicle_creek-square.jpg,
Medal of Honor: Airborne: Обзор,skv,24 сентября 2007,4,,https://stopgame.ru/show/22246/medal_of_honor_airborne_review,https://images.stopgame.ru/games/logos/7596/c452x252/Cg7Xdkmq6HxssIVSVoap6A/medal_of_honor_airborne-square.jpg,
Stranglehold: Обзор,skv,23 сентября 2007,6,,https://stopgame.ru/show/22240/stranglehold_review,https://images.stopgame.ru/games/logos/7756/c452x252/2c2i9gsT7M5nbqZmPNDbGA/stranglehold-square.jpg,
Tom Clancy's Ghost Recon: Advanced Warfighter 2: Обзор,Максим Кулаков,21 сентября 2007,2,,https://stopgame.ru/show/22216/tom_clancys_ghost_recon_advanced_warfighter_2_review,https://images.stopgame.ru/games/logos/8499/c452x252/JcJzo5wAP6qJU1EK_OBZSw/tom_clancys_ghost_recon_advanced_warfighter_2-square.jpg,
Tomb Raider: Anniversary: Обзор,skv,2 июля 2007,2,,https://stopgame.ru/show/21647/tomb_raider_anniversary_review,https://images.stopgame.ru/games/logos/8140/c452x252/fhQ9AqLngjosyJIhkCLAsg/tomb_raider_anniversary-square_1.jpg,
The Guild 2: Pirates of the European Seas: Обзор,skv,2 июля 2007,1,,https://stopgame.ru/show/21646/the_guild_2_pirates_of_the_european_seas_review,https://images.stopgame.ru/games/logos/8597/c452x252/CBBernmgCbsi_AYO_4BgZQ/guild_2_pirates_of_the_european_seas_the-square.jpg,
Two Worlds: Обзор,skv,29 июня 2007,11,,https://stopgame.ru/show/21641/two_worlds_review,https://images.stopgame.ru/games/logos/6846/c452x252/Y3_WoNQs63d8stsT8hqFVg/two_worlds_2007-square.jpg,
Восточный фронт. Крах Анненербе: Обзор,Михаил Ларионов,16 июня 2007,2,,https://stopgame.ru/show/21470/vostochnyy_front_krah_annenerbe_review,https://images.stopgame.ru/games/logos/26124/c452x252/L1EyemypaRjrzKSxqoPA7A/vostochnyj_front_krah_annenerbe-square.jpg,
Shrek The Third: Обзор,skv,6 июня 2007,1,,https://stopgame.ru/show/21324/shrek_the_third_review,https://images.stopgame.ru/games/logos/8722/c452x252/m7Q148nUVXGPu4sA8dgfag/shrek_the_third-square.jpg,
Spider-Man 3: Обзор,skv,30 мая 2007,6,,https://stopgame.ru/show/21283/spider_man_3_review,https://images.stopgame.ru/games/logos/7909/c452x252/zGC1OmddLo8p1Zo4hxPHow/spider_man_3_the_game-square_1.jpg,
Top Spin 2: Обзор,Михаил Ларионов,30 мая 2007,0,,https://stopgame.ru/show/21282/top_spin_2_review,https://images.stopgame.ru/games/logos/8326/c452x252/SZyFukN_VNuU5cFtO1m65w/top_spin_2-square.jpg,
The Show: Обзор,skv,30 мая 2007,0,,https://stopgame.ru/show/21280/the_show_review,https://images.stopgame.ru/games/logos/8437/c452x252/L7AN4IYarPWwKk8ftipqnA/show_the.jpg,
Silverfall: Обзор,Михаил Ларионов,14 мая 2007,2,,https://stopgame.ru/show/21136/silverfall_review,https://images.stopgame.ru/games/logos/7863/c452x252/XoTtWlsy116UroM6RLwzpA/silverfall-square.jpg,
Genesis Rising: Обзор,skv,30 апреля 2007,1,,https://stopgame.ru/show/21032/genesis_rising_review,https://images.stopgame.ru/games/logos/8020/c452x252/cqM2kY0LCgNbcsyBnHwnXw/genesis_rising-square.jpg,
Red Ocean: Обзор,skv,28 апреля 2007,0,,https://stopgame.ru/show/21010/red_ocean_review,https://images.stopgame.ru/games/logos/8258/c452x252/Dn7sBSruWjIzD7zmfY8l8A/red_ocean-square.jpg,
The Elder Scrolls IV: Shivering Isles: Обзор,skv,27 апреля 2007,2,,https://stopgame.ru/show/21008/the_elder_scrolls_iv_shivering_isles_review,https://images.stopgame.ru/games/logos/8549/c452x252/xx4KsGD2Kg8cI56wCLHJ4Q/elder_scrolls_4_shivering_isles_the-square_3.jpg,
Command & Conquer 3: Tiberium Wars: Обзор,skv,25 апреля 2007,1,,https://stopgame.ru/show/21004/command_and_conquer_3_tiberium_wars_review,https://images.stopgame.ru/games/logos/7952/c452x252/KWeHN-rkWQ2eaB3nYAXK4A/command_and_conquer_3_tiberium_wars-square.jpg,
Головорезы: Корсары XIX века: Обзор,Михаил Ларионов,17 апреля 2007,1,,https://stopgame.ru/show/20934/golovorezy_korsary_xix_veka_review,https://images.stopgame.ru/games/logos/6425/c452x252/1_dtVHzlHTCYS_Wi66pubA/golovorezy_korsary_xix_veka-square.jpg,
UFO: Afterlight: Обзор,Михаил Ларионов,11 апреля 2007,1,,https://stopgame.ru/show/20883/ufo_afterlight_review,https://images.stopgame.ru/games/logos/7203/c452x252/CJfRp4fJ7ZNmeU0k8beShg/ufo_afterlight-square.jpg,
Test Drive Unlimited: Обзор,skv,30 марта 2007,9,,https://stopgame.ru/show/20776/test_drive_unlimited_review,https://images.stopgame.ru/games/logos/7677/c452x252/eW9f6VGebQC6iTBDwuXSzQ/test_drive_unlimited-square_1.jpg,
The Sims 2: Seasons: Обзор,Михаил Ларионов,29 марта 2007,0,,https://stopgame.ru/show/20763/the_sims_2_seasons_review,https://images.stopgame.ru/games/logos/8491/c452x252/KqnN6PvmJS9Gc4e836av-Q/sims_2_seasons_the-square.jpg,
Jade Empire: Обзор,skv,28 марта 2007,4,,https://stopgame.ru/show/20746/jade_empire_review,https://images.stopgame.ru/games/logos/4235/c452x252/Mwv60rcvt5Jn0d-Ghklnkg/jade_empire_special_edition-square.jpg,
Europa Universalis III: Обзор,skv,26 марта 2007,1,,https://stopgame.ru/show/20730/europa_universalis_iii_review,https://images.stopgame.ru/games/logos/7745/c452x252/nw9DdyOTopsOeaDMertbMw/europa_universalis_3-square_1.jpg,
Supreme Commander: Обзор,Михаил Ларионов,14 марта 2007,1,,https://stopgame.ru/show/20664/supreme_commander_review,https://images.stopgame.ru/games/logos/6598/c452x252/8Pb_mSpNb-3V09Joc1ODFg/supreme_commander-square.jpg,
Восхождение на трон: Обзор,skv,1 марта 2007,3,,https://stopgame.ru/show/20563/voshozhdenie_na_tron_review,https://images.stopgame.ru/games/logos/4584/c452x252/28Rur1xvcJOC7ycYVZrLBg/voshozhdenie_na_tron-square.jpg,
Блицкриг 2: Освобождение: Обзор,Саня Рубцов,27 февраля 2007,1,,https://stopgame.ru/show/20556/blickrig_2_osvobozhdenie_review,https://images.stopgame.ru/games/logos/8578/c452x252/fZVsD2Jd6vvxPY0xS7pQKw/blickrig_2_osvobozhdenie-square.jpg,
Братва и Кольцо: Обзор,skv,16 февраля 2007,0,,https://stopgame.ru/show/20472/bratva_i_kolco_review,https://images.stopgame.ru/games/logos/8238/c452x252/im1GPv0MtUkiy9zuRf3-2w/bratva_i_kolco-square.jpg,
Rayman Raving Rabbids: Обзор,Sathuras,14 февраля 2007,5,,https://stopgame.ru/show/20457/rayman_raving_rabbids_review,https://images.stopgame.ru/games/logos/8171/c452x252/X50lW4JC8xx8wt0gcXfgzg/rayman_raving_rabbids-square_1.jpg,
Brave Dwarves: Creeping Shadows: Обзор,Саня Рубцов,14 февраля 2007,3,,https://stopgame.ru/show/20455/brave_dwarves_creeping_shadows_review,https://images.stopgame.ru/games/logos/6841/c452x252/JIA8wI8lytOo51jSmnMGRA/hrabrye_gnomy_kraduschiesja_teni-square.jpg,
Medieval 2: Total War: Обзор,skv,29 января 2007,0,,https://stopgame.ru/show/20339/medieval_2_total_war_review,https://images.stopgame.ru/games/logos/7602/c452x252/-d9ENukeD-yf41BFiqCnNg/medieval_2_total_war-square_1.jpg,
Crazy Machines: New Challenges: Обзор,Саня Рубцов,23 января 2007,0,,https://stopgame.ru/show/20272/crazy_machines_new_challenges_review,https://images.stopgame.ru/games/logos/8579/c452x252/UZ-PLM8m77mRK-r9iTxc5Q/zarabotalo_novye_ispytanija-square.jpg,
Ex Machina: Меридиан 113: Обзор,Саня Рубцов,25 декабря 2006,8,,https://stopgame.ru/show/20132/ex_machina_meridian_113_review,https://images.stopgame.ru/games/logos/7891/c452x252/FOZoDGKJIhx2P7PL6WH-MA/ex_machina_meridian_113-square.jpg,
Warhammer: Mark of Chaos: Обзор,Саня Рубцов,14 декабря 2006,3,,https://stopgame.ru/show/20054/warhammer_mark_of_chaos_review,https://images.stopgame.ru/games/logos/6707/c452x252/AhctMdANraSkBIVnT4isoQ/warhammer_mark_of_chaos-square.jpg,
Tom Clancy's Splinter Cell: Double Agent: Обзор,Sathuras,30 ноября 2006,11,,https://stopgame.ru/show/19938/tom_clancys_splinter_cell_double_agent_review,https://images.stopgame.ru/games/logos/6779/c452x252/GsQjfRaUjV3UGXwAJQl5DQ/tom_clancys_splinter_cell_double_agent-square.jpg,
Need for Speed: Carbon: Обзор,Sathuras,27 ноября 2006,8,,https://stopgame.ru/show/19899/need_for_speed_carbon_review,https://images.stopgame.ru/games/logos/8065/c452x252/aUq0BgVUmJiIMzLvISLODA/need_for_speed_carbon-square_1.jpg,
Герои уничтоженных империй: Обзор,Sathuras,22 ноября 2006,3,,https://stopgame.ru/show/19884/geroi_unichtozhennyh_imperiy_review,https://images.stopgame.ru/games/logos/4781/c452x252/j0YxuATI_C2T3cwWD67o7g/geroi_unichtozhennyh_imperij-square.jpg,
ParaWorld: Обзор,Sathuras,16 ноября 2006,1,,https://stopgame.ru/show/19835/paraworld_review,https://images.stopgame.ru/games/logos/5408/c452x252/_wMTHp7Qc07OakjKkv-tQw/paraworld-square.jpg,
Gothic 3: Обзор,Саня Рубцов,10 ноября 2006,15,,https://stopgame.ru/show/19775/gothic_3_review,https://images.stopgame.ru/games/logos/6301/c452x252/HLajBzy_A4sh3K2BHZjlqQ/gothic_3-square.jpg,
The Guild 2: Обзор,Саня Рубцов,23 октября 2006,4,,https://stopgame.ru/show/19653/the_guild_2_review,https://images.stopgame.ru/games/logos/6971/c452x252/V02qtxAfdIofEsk0hI8MGQ/guild_2_the-square_1.jpg,
Defcon: Обзор,Sathuras,17 октября 2006,2,,https://stopgame.ru/show/19601/defcon_review,https://images.stopgame.ru/games/logos/7473/c452x252/r_Z_a0cvHq6S1kIahC-poQ/defcon-square.jpg,
Company of Heroes: Обзор,Sathuras,11 октября 2006,1,,https://stopgame.ru/show/19555/company_of_heroes_review,https://images.stopgame.ru/games/logos/6413/c452x252/NnAB8HZV8G2Az7XR46j1IQ/company_of_heroes-square.jpg,
Broken Sword: The Angel of Death: Обзор,skv,9 октября 2006,0,,https://stopgame.ru/show/19533/broken_sword_the_angel_of_death_review,https://images.stopgame.ru/games/logos/6882/c452x252/PoFWxcH4ICGHmYh6CFTNWQ/broken_sword_the_angel_of_death-square.jpg,
Alien Shooter 2: Обзор,skv,2 октября 2006,2,,https://stopgame.ru/show/19467/alien_shooter_2_review,https://images.stopgame.ru/games/logos/7031/c452x252/78AVI9S9sBG7GAVpCvNl6w/alien_shooter_2-square.jpg,
El Matador: Обзор,Саня Рубцов,2 октября 2006,0,,https://stopgame.ru/show/19465/el_matador_review,https://images.stopgame.ru/games/logos/4544/c452x252/Dzm4EeyiQ3GEP9HxBSLyjg/el_matador-square.jpg,
Darkstar One: Обзор,Sathuras,29 сентября 2006,0,,https://stopgame.ru/show/19442/darkstar_one_review,https://images.stopgame.ru/games/logos/6635/c452x252/cw5ARNnE1vVnel4Bigw45A/darkstar_one-square.jpg,
В тылу врага 2: Обзор,Sathuras,25 сентября 2006,4,,https://stopgame.ru/show/19395/v_tylu_vraga_2_review,https://images.stopgame.ru/games/logos/6835/c452x252/j9G8aKB2aEfpd2GAP78YMw/v_tylu_vraga_2-square.jpg,
